user,index_col,location,tweet,Date,Tweet Coordinates
Ln__o0,180,ゲームしてる人だけᔦꙬᔨ,yuk1dqma_quad ごめんなさいありがとうございました,2020-12-01 05:25:58,
splacookie,181,.96ガロンが推し,yuk1dqma_quad まじですかwwリグキャリー待ってます,2020-12-01 05:26:45,
yuk1dqma_quad,182,クアホしか勝たん♡,ln__o0 いえいえ,2020-12-01 05:27:25,
yuk1dqma_quad,183,クアホしか勝たん♡,splacookie 任せてください,2020-12-01 05:27:33,
Ln__o0,184,ゲームしてる人だけᔦꙬᔨ,yuk1dqma_quad ド忘れてしててギアいらなかったwwwwwwwwww２,2020-12-01 05:29:29,
tamaji0000,185,,imcrusy codbocwスナイパー連続キルがヤバすぎた killchain quadhttpstcob1nstdbbli httpstco6epr5n1zbd,2020-12-01 05:32:43,
yuk1dqma_quad,186,クアホしか勝たん♡,ln__o0 リグマ行きませんか,2020-12-01 05:34:48,
Ln__o0,187,ゲームしてる人だけᔦꙬᔨ,yuk1dqma_quad 15時からなら,2020-12-01 05:36:15,
yuk1dqma_quad,188,クアホしか勝たん♡,ln__o0 了解です,2020-12-01 05:37:14,
Ln__o0,189,ゲームしてる人だけᔦꙬᔨ,yuk1dqma_quad にりぐーよんりぐー,2020-12-01 05:41:24,
hosogaikouji1,190,日本 北海道,メモ見え目は似ていても内部で働いている力が全く異なる時があるpfcが機能しているcc腸腰筋 ec臀筋orpfcが機能していないectaquad接地で膝が一瞬折れて前に出る httpstcopiapnxlmkq,2020-12-01 05:44:36,
yuk1dqma_quad,191,クアホしか勝たん♡,ln__o0 に,2020-12-01 05:45:18,
Ln__o0,192,ゲームしてる人だけᔦꙬᔨ,yuk1dqma_quad おげーキャリー,2020-12-01 05:46:15,
PadEmm4,193,,codbocwスナイパー連続キルがヤバすぎた killchain quad httpstco5gtoxnaols youtubeより 上手い人がどれだけ苦戦してるんかと思ったらばちばちにクリップとってるのすごい,2020-12-01 05:51:35,
yuk1dqma_quad,194,クアホしか勝たん♡,ln__o0 頑張るる,2020-12-01 05:52:07,
Ln__o0,195,ゲームしてる人だけᔦꙬᔨ,yuk1dqma_quad ちょっと3時すぎても良かったらギア作ってきちゃう,2020-12-01 05:52:31,
yuk1dqma_quad,196,クアホしか勝たん♡,ln__o0 大丈夫ですよ,2020-12-01 05:53:09,
quad_Kaito,197,,クリスマスメッセージ個性出てきて好きすぎる笑 松松が群を抜いてやばかった褒めてます,2020-12-01 05:55:01,
yuk1dqma_quad,198,クアホしか勝たん♡,味方との連携よすぎて草 splatoon2 スプラトゥーン2 nintendoswitch httpstcopmpyii94rb,2020-12-01 05:55:12,
p_chun_game,199,マッサラタウン,yuk1dqma_quad 3 15から出来たら嬉しいな,2020-12-01 05:57:10,
yuk1dqma_quad,200,クアホしか勝たん♡,環境に抗うことだけが俺がここにいる理由だ httpstcomutqm6d6uu,2020-12-01 05:58:22,
yuk1dqma_quad,201,クアホしか勝たん♡,p_chun_game 3 ごめん凸ってしもうたツイート消し忘れごめんなさい,2020-12-01 05:58:44,
Ln__o0,202,ゲームしてる人だけᔦꙬᔨ,yuk1dqma_quad おげすぐ作ってくる,2020-12-01 05:59:03,
yuk1dqma_quad,203,クアホしか勝たん♡,ln__o0 先にラテさんの鯖入っておいた方が良きですか,2020-12-01 05:59:32,
p_chun_game,204,マッサラタウン,yuk1dqma_quad 3 あら残念また遊びましょう,2020-12-01 05:59:58,
Ln__o0,205,ゲームしてる人だけᔦꙬᔨ,yuk1dqma_quad まかせるよおわったらいおか,2020-12-01 06:00:07,
yuk1dqma_quad,206,クアホしか勝たん♡,ln__o0 はい,2020-12-01 06:00:35,
yuk1dqma_quad,207,クアホしか勝たん♡,どっちがいかなあっもちろん29にします splatoon2 スプラトゥーン2 nintendoswitch httpstcoten04j6dxd,2020-12-01 06:16:27,
nana_roku731,208,,yuk1dqma_quad ださい,2020-12-01 06:17:35,
JJ_quad_S,209,＊いしのなかにいる＊,black_thunder_ 新商品のおしらせ芋けんぴサンダー が12月7日より全国のコンビニエンスストア先行発売開始国産芋けんぴのガリっと食感とチョコレートの甘さが絶妙にマッチ冬の新定番 イモーショナルなおいしさ を,2020-12-01 06:20:16,
yuk1dqma_quad,210,クアホしか勝たん♡,nana_roku731 靴と合わせるのがってことだけど頭と合わせるのそんなダサいかな,2020-12-01 06:20:52,
Ln__o0,211,ゲームしてる人だけᔦꙬᔨ,yuk1dqma_quad 30分なったらいくねー,2020-12-01 06:21:44,
yuk1dqma_quad,212,クアホしか勝たん♡,ln__o0 はーいじゃあ先に通話入っておきますね,2020-12-01 06:22:43,
nana_roku731,213,,yuk1dqma_quad どっちもかな,2020-12-01 06:25:39,
yuk1dqma_quad,214,クアホしか勝たん♡,nana_roku731 おけもうちょっと考えてみるありがとう,2020-12-01 06:28:25,
ta_skate_quad,215,ｽｹｵﾀ歴12年,ホワラビー,2020-12-01 06:33:41,
gogakuyu,216,,apollo twin quad 絶対いらないから soloに買い換えようかな,2020-12-01 06:36:56,
quad_syrup,217,金を食す国→ぶぶ漬け食わす国→首都→→→草食わされる国,nhk_news 新語流行語大賞年間大賞に3密 新型コロナの影響反映 nhk_news httpstcoskvp1cnwra,2020-12-01 06:44:28,
quad_syrup,218,金を食す国→ぶぶ漬け食わす国→首都→→→草食わされる国,livedoornews 発表新語流行語大賞年間大賞は3密に決定httpstcozolwiqgspiトップテン受賞語愛の不時着あつ森あつまれ どうぶつの森アベノマスクアマビエオンライン鬼滅の刃got,2020-12-01 06:46:33,
quad_bot,219,広島,言葉を呼吸を求められるなら nemr,2020-12-01 07:13:12,
CAciY5QGRD68c5P,220,,seraphimlucifer 日本政府は理解していないでしょうねそれから中国政府という表現は今の国際情勢では妥当ではないでしょう言うならば中国共産党ですアメリカnatoukusa協定国 quadのターゲットとする敵は中国人民では無くナチ,2020-12-01 07:25:19,
Zildjian_Quad,221,生息地 凍土 モガ村出身,みんなからの匿名質問を募集中こんな質問に答えてるよ 離れてからほんとに愛してたと気 好きな色は 艦これに由良ってキャラクターが ベリオロスの好きなところを語っ質問箱 匿名質問募集中httpstcotdbnszt21n,2020-12-01 07:30:32,
quad_core12,222,雑賀陽葵,今日彼女の誕生日なんで定時退社していいですかって言ったら真顔ではと言われたわかる,2020-12-01 07:55:37,
momiji_quad,223,,kanon_mz スキㅅ,2020-12-01 07:59:51,
MR_Maron_,224,依頼気分次第 DMで説得しに来てください,momiji_quad いフォローありがとねからもね,2020-12-01 08:04:27,
momiji_quad,225,,mr_maron_ こちらこそよろしくお願いします絡みます,2020-12-01 08:06:06,
quad_syrup,226,金を食す国→ぶぶ漬け食わす国→首都→→→草食わされる国,aji_spo あっという間に12月例年と違う生活でカラダや心が疲れ気味という方も多いのでは疲れていると免疫力が下がり風邪をひきやすいので要注意しっかり栄養を摂りましょう旬食材を活用した体がぽかぽか温まるレシピを連載でご紹介羽,2020-12-01 08:11:00,
momiji_quad,227,,僕の学年にいる浮気男がまた付き合ってること知ってるのでその相手の人に勇気のdm凸します,2020-12-01 08:12:32,
riok0711,228,とーきょーのどっかでございますw,momiji_quad がんばれ,2020-12-01 08:13:23,
hyutec,229,,キャプチャデバイス3種classic pro chd3028778円アイオーデータ機器 gvhuvc16336円blackmagicdesign decklink quad hdmi recorde httpstcoxxhwys44r5,2020-12-01 08:13:29,
hyutec,230,,blackmagicdesign decklink quad hdmi recorderが最も綺麗普段私が業務配信で使用しているただbmd製品なので使うには独特なノウハウが必要素人にはお勧めできないｗ でも使い方さえ分かってしまえば安定性も画質も最強,2020-12-01 08:13:30,
momiji_quad,231,,riok0711 ありがとうな,2020-12-01 08:13:42,
momiji_quad,232,,nemukun0521 それな,2020-12-01 08:14:06,
Farzest,233,千葉県市原市,hyutec キャプチャデバイス3種classic pro chd3028778円アイオーデータ機器 gvhuvc16336円blackmagicdesign decklink quad hdmi recorder65978円の1,2020-12-01 08:14:40,
nemukun0521,234,かーくんしか勝たん！,momiji_quad よねよね,2020-12-01 08:15:31,
momiji_quad,235,,komainu_27 すとぷりすなー,2020-12-01 08:15:58,
momiji_quad,236,,nemukun0521 うんうん,2020-12-01 08:16:15,
momiji_quad,237,,komainu_27 そう言うことじゃなくてパクリだとめっちゃすとぷりすなーが言ってたってこと分かりずらくてごめん,2020-12-01 08:21:19,
momiji_quad,238,,komainu_27 あれ普通に神曲なのに,2020-12-01 08:24:23,
kanon_Mz,239,i▷咲みさん    h▷檸檬🍋ちゃん 🔗,momiji_quad ありがとう,2020-12-01 08:26:53,
clockfaceTokyo,240,,今週は逆境を越えて生まれてきたモジュール達が大量入荷です新製品はmodbap per4merrossum mob of emusが入荷fmモンスターhumble audio quad operatorも再入荷しましたその他 httpstcozikjoycidu,2020-12-01 08:26:59,
para9AKAnor,241,Noise Kitchen Maya HYOGO.JPN.,clockfacetokyo 今週は逆境を越えて生まれてきたモジュール達が大量入荷です新製品はmodbap per4merrossum mob of emusが入荷fmモンスターhumble audio quad operatorも再入荷しましたその他wmd,2020-12-01 08:31:27,
shibasan_MGBY,242,マイクラの平原,y_dash wqhdでしたらフルhdの更に上25601440かとwide quad hd 1280720の縦横それぞれ2倍で全体で4倍の画素数という意味だったように記憶しています,2020-12-01 08:43:06,
yuk1dqma_quad,243,クアホしか勝たん♡,bokourti 俺の勝ち httpstco0tq5xjsnf8,2020-12-01 08:43:43,
sonson1919,244,たばこ屋付近,hyutec キャプチャデバイス3種classic pro chd3028778円アイオーデータ機器 gvhuvc16336円blackmagicdesign decklink quad hdmi recorder65978円の1,2020-12-01 08:48:58,
DDR_UMECCY,245,北九州,quad埋めrta終了しました18分25秒24です httpstcowilxoqfyun,2020-12-01 08:49:33,
1_Okita_Souji,246,月が綺麗だ,momiji_quad nemukun0521 割り込みます許してください都会の空気ですが実際空気がいいところもありますが悪い所もあります東京都民から失礼しましたﾃｸﾃｸωo8,2020-12-01 08:50:04,
n3phr1t3,247,,ddr_umeccy quad埋めrta終了しました18分25秒24です httpstcowilxoqfyun,2020-12-01 08:50:50,
momiji_quad,248,,なんで鍵垢なのダル,2020-12-01 08:51:27,
fixerhpa,249,,hyutec キャプチャデバイス3種classic pro chd3028778円アイオーデータ機器 gvhuvc16336円blackmagicdesign decklink quad hdmi recorder65978円の1,2020-12-01 08:53:54,
momiji_quad,250,,ka_aku_lg あ,2020-12-01 08:54:33,
Akvavit_119,251,モルペコの前歯,first clipquad splitだキルログ挟まれんかったら綺麗なquad feedだったのに httpstcoghqfsrpeg2,2020-12-01 08:56:37,
momiji_quad,252,,本名と学校出してるの強すぎたろwww,2020-12-01 09:01:37,
momiji_quad,253,,sabreaiter_sora あ,2020-12-01 09:03:11,
momiji_quad,254,,yoyu_spk 可哀想だわ,2020-12-01 09:03:25,
LEF_WSZ80,255,YOKOHAMA ✈︎✈︎✈︎ OKINAWA,clockfacetokyo 今週は逆境を越えて生まれてきたモジュール達が大量入荷です新製品はmodbap per4merrossum mob of emusが入荷fmモンスターhumble audio quad operatorも再入荷しましたその他wmd,2020-12-01 09:06:59,
momiji_quad,256,,yoyu_spk それはそうなる,2020-12-01 09:07:08,
quad_bot,257,広島,蜜を与えられた子供の嘘 鏡のまえで,2020-12-01 09:13:13,
momiji_quad,258,,tobenai_tori74 把握,2020-12-01 09:13:24,
Zildjian_Quad,259,生息地 凍土 モガ村出身,ひとり鍋しようと今朝からウキウキしてたら1日上手くいった笑買った野菜が余ったから明日はキムチ鍋しよう httpstcogd0bij9bxs,2020-12-01 09:16:31,
ka_aku_lg,260,ねむくんしか勝たん！,momiji_quad 特になし,2020-12-01 09:19:34,
zonbi,261,京都 京都市,clockfacetokyo 今週は逆境を越えて生まれてきたモジュール達が大量入荷です新製品はmodbap per4merrossum mob of emusが入荷fmモンスターhumble audio quad operatorも再入荷しましたその他wmd,2020-12-01 09:22:59,
see_quad_MTG,262,島 沼 山,クリスマス近いからってカップルになるのホンマ,2020-12-01 09:26:18,
yuk1dqma_quad,263,クアホしか勝たん♡,え splatoon2 スプラトゥーン2 nintendoswitch httpstco7y1yww7rof,2020-12-01 09:26:55,
see_quad_MTG,264,島 沼 山,俺もほしいデートしてくれる女子,2020-12-01 09:27:56,
see_quad_MTG,265,島 沼 山,彼女じゃなくていいから,2020-12-01 09:28:08,
yuk1dqma_quad,266,クアホしか勝たん♡,敵をながめる会 splatoon2 スプラトゥーン2 nintendoswitch httpstcoyquiwr1wsf,2020-12-01 09:28:18,
momiji_quad,267,,4敗一勝中です,2020-12-01 09:28:34,
momiji_quad,268,,terun3nn_bottle 1枚目 スペ強2枚目 対物持ってる人いませんかrtよろしくお願いします httpstco92fb0aacnc,2020-12-01 09:28:44,
Zildjian_Quad,269,生息地 凍土 モガ村出身,鍋美味しい httpstcorxij9sdfkm,2020-12-01 09:28:49,
quad_syrup,270,金を食す国→ぶぶ漬け食わす国→首都→→→草食わされる国,aji_spo おすすめレシピ①ｗだし寄せ鍋httpstcoutkz0dciu0寒い時期にぴったりカラダが温まる食べ物と言えばやっぱり鍋野菜もたんぱく質も色々な食材をたっぷり食べられる鍋は栄養満点色々な素材のだしが溶,2020-12-01 09:30:35,
sp_quad_b,271,兵庫→兵庫,退勤退勤退勤ァ,2020-12-01 09:38:21,
yuk1dqma_quad,272,クアホしか勝たん♡,ラテさんありがとう httpstcoub9m43jnxv,2020-12-01 09:38:52,
yuk1dqma_quad,273,クアホしか勝たん♡,190万 httpstcotlvmpkq5hb,2020-12-01 09:39:17,
sp_quad_b,274,兵庫→兵庫,グチャグチャになってたタスクを片付けたので明日から楽になるぞ,2020-12-01 09:40:00,
sp_quad_b,275,兵庫→兵庫,jus_gentium_ アリァ,2020-12-01 09:40:36,
momiji_quad,276,,o1wnv まじで憧れる,2020-12-01 09:40:56,
momiji_quad,277,,herokugel 僕もそんくらい,2020-12-01 09:42:04,
DDR_UMECCY,278,北九州,ddrerlog ありがとうございます半分ぐらいは一発でquad取れてるかなと,2020-12-01 09:43:10,
momiji_quad,279,,o1wnv でも上手いやん,2020-12-01 09:43:23,
eekawa27,280,FKI,quad lock届いたけどマジでチャージャー2つ届いてて草多分1つ分しか払ってないんだけど httpstcobokbde43aq,2020-12-01 09:43:51,
momiji_quad,281,,o1wnv バケツってどうやったら上手く使えるの,2020-12-01 09:44:16,
